user1,user2,total,avg_duration,std_duration,max_duration,min_duration,avg_distance,std_distance,max_distance,min_distance
a90d7e53-db59-49be-9ccd-5709053f3202,b63b2a50-0b1f-42de-8408-56cc47dd5565,3,0.6416277777777778,0.9264213430263871,1.7038499999999999,0.0008833333333333333,31.133333333333336,40.58883261850892,78.0,7.4
a90d7e53-db59-49be-9ccd-5709053f3202,b6661f70-3752-433b-9b22-6446c959522c,7,4.696366666666667,5.969767802412606,16.142466666666667,0.0,45.121428571428574,42.29779207341341,104.25,2.0
a90d7e53-db59-49be-9ccd-5709053f3202,f4879745-604e-4e59-8304-1dea9e25eb0d,3,0.7579055555555555,0.21909058079386384,0.9988499999999999,0.57065,131.55555555555554,97.84473717371105,207.0,21.0
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,4,6.049462500000001,7.052323526976306,14.713116666666668,0.0,169.1,30.082774694720783,195.4,126.0
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,0bf9011d-3b83-41fb-b3c8-46e5e240da1e,2,4.1409416666666665,5.856175865995848,8.281883333333333,0.0,219.66666666666666,194.21866256590505,357.0,82.33333333333333
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,207ff938-b66d-4137-8343-7088616af16f,9,2.0555351851851853,2.6957868701230976,8.282,0.22411666666666666,145.83333333333334,152.8340603399648,432.0,14.0
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,9,4.747649999999999,7.209189954770115,20.441483333333334,0.22423333333333334,96.13888888888889,80.99914265664243,234.0,0.0
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,a90d7e53-db59-49be-9ccd-5709053f3202,5,1.8114499999999996,3.6672239026763975,8.349083333333333,0.0,272.68,230.08435844272424,592.0,55.4
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,b6661f70-3752-433b-9b22-6446c959522c,5,1.6518133333333336,2.64336622926147,6.293783333333334,0.10795,372.3,192.55765370402705,539.0,59.5
b63b2a50-0b1f-42de-8408-56cc47dd5565,207ff938-b66d-4137-8343-7088616af16f,1,21.935083333333335,,21.935083333333335,21.935083333333335,22.333333333333332,,22.333333333333332,22.333333333333332
b63b2a50-0b1f-42de-8408-56cc47dd5565,a59fd8cb-21b2-4fb6-8431-6ad4943efe18,3,0.5878055555555556,1.0167090136444772,1.7618,0.0007666666666666667,29.666666666666668,23.713568549109883,56.0,10.0
b63b2a50-0b1f-42de-8408-56cc47dd5565,a90d7e53-db59-49be-9ccd-5709053f3202,2,12.35145,13.264521827374287,21.730883333333335,2.9720166666666668,35.21363636363637,9.880210206215674,42.2,28.227272727272727
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,9,10.348340740740742,9.38834710446395,25.369333333333334,1.1376333333333333,113.04444444444444,66.25279658667667,172.66666666666666,0.0
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,21,7.874657936507937,7.794705647987434,25.3693,0.18066666666666667,52.029365079365085,63.095597641982444,232.0,2.0
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,15,7.324576666666667,8.320061654754767,25.53575,0.0,198.1,136.3677487415019,364.5,3.0
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,9,7.7548462962962965,8.065179355447722,25.369116666666667,0.0,91.74867724867725,103.38778814719494,351.0,1.0
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,7,9.02489761904762,9.581339249056086,25.37,0.3397,167.09523809523807,131.6315655442077,381.0,31.0
e36f6ef2-7c6c-46fe-8206-920b02da30b3,70eb7e92-8560-437d-8d2b-7f1afbe05a5f,1,0.0,,0.0,0.0,296.0,,296.0,296.0
f4879745-604e-4e59-8304-1dea9e25eb0d,a90d7e53-db59-49be-9ccd-5709053f3202,4,0.3975458333333333,0.4774198764219791,0.9564,0.0,280.8333333333333,205.9295996208413,523.0,26.0
