"id","userid","anotheruser","firstcontacttimestamp","lastcontacttimestamp","distance","rssi","batterylevel"
146,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 10:01:05.577-03","2022-11-12 10:01:22.119-03",55,-74.0,40
147,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 10:19:55.787-03","2022-11-12 10:19:55.787-03",152,-79.0,39
148,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 10:34:39.888-03","2022-11-12 10:35:14.94-03",261,-88.0,36
149,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 10:34:41.895-03","2022-11-12 10:34:57.249-03",0,-42.0,36
150,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 10:52:45.578-03","2022-11-12 10:53:03.466-03",161,-82.0,34
151,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 10:01:13.339-03","2022-11-12 10:01:13.339-03",367,-92.0,78
152,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 10:55:00.504-03","2022-11-12 10:55:02.924-03",25,-60.0,74
153,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 10:55:44.447-03","2022-11-12 10:55:44.496-03",713,-104.0,74
154,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 10:55:44.479-03","2022-11-12 10:56:04.438-03",6,-53.0,74
155,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 10:53:20.124-03","2022-11-12 10:54:35.622-03",136,-77.0,34
156,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 10:53:35.586-03","2022-11-12 10:56:35.598-03",140,-85.0,34
157,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 10:57:26.988-03","2022-11-12 10:57:27.008-03",40,-64.0,34
158,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 10:56:21.116-03","2022-11-12 10:56:36.344-03",5,-53.0,74
159,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 10:56:52.223-03","2022-11-12 10:56:52.243-03",713,-104.0,74
160,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 14:01:40.814-03","2022-11-12 14:02:05.787-03",29,-62.0,20
161,"a90d7e53-db59-49be-9ccd-5709053f3202","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 10:34:45.143-03","2022-11-12 10:35:04.612-03",204,-84.0,52
162,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 10:34:45.181-03","2022-11-12 10:34:45.181-03",101,-51.0,52
163,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-12 14:26:17.762-03","2022-11-12 14:26:17.762-03",2,-48.0,24
164,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-12 14:26:26.696-03","2022-11-12 14:26:40.862-03",2,-48.0,24
165,"a90d7e53-db59-49be-9ccd-5709053f3202","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 14:26:26.711-03","2022-11-12 14:26:40.876-03",296,-90.0,24
166,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 14:25:39.403-03","2022-11-12 14:25:54.405-03",271,-89.0,99
167,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 14:27:58.769-03","2022-11-12 14:27:58.769-03",319,-83.0,98
168,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 14:27:58.894-03","2022-11-12 14:27:58.894-03",1,-46.0,98
169,"b63b2a50-0b1f-42de-8408-56cc47dd5565","a59fd8cb-21b2-4fb6-8431-6ad4943efe18","2022-11-12 14:44:21.32-03","2022-11-12 14:44:21.366-03",23,-82.0,64
170,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-12 16:12:59.28-03","2022-11-12 16:13:10.326-03",59,-65.0,25
171,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-12 16:12:59.372-03","2022-11-12 16:13:10.343-03",156,-80.0,25
172,"322dd597-9cd0-4f3a-bee0-34e44ce3bd95","70eb7e92-8560-437d-8d2b-7f1afbe05a5f","2022-11-13 13:29:24.619-03","2022-11-13 13:30:37.938-03",133,-78.0,70
173,"e36f6ef2-7c6c-46fe-8206-920b02da30b3","70eb7e92-8560-437d-8d2b-7f1afbe05a5f","2022-11-13 13:23:04.969-03","2022-11-13 13:23:04.969-03",296,-90.0,84
174,"322dd597-9cd0-4f3a-bee0-34e44ce3bd95","70eb7e92-8560-437d-8d2b-7f1afbe05a5f","2022-11-13 16:06:33.295-03","2022-11-13 16:06:33.295-03",129,-76.0,39
175,"322dd597-9cd0-4f3a-bee0-34e44ce3bd95","70eb7e92-8560-437d-8d2b-7f1afbe05a5f","2022-11-13 16:10:02.654-03","2022-11-13 16:10:02.654-03",129,-76.0,38
176,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 14:01:49.025-03","2022-11-12 14:03:26.159-03",83,-74.0,63
177,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 16:11:34.026-03","2022-11-13 16:11:34.026-03",119,-68.0,77
178,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 16:12:03.313-03","2022-11-13 16:12:03.313-03",55,-63.0,77
179,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 16:12:03.866-03","2022-11-13 16:12:03.866-03",108,-70.0,77
180,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 16:11:15.644-03","2022-11-13 16:13:00.953-03",30,-68.0,76
181,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 16:11:35.58-03","2022-11-13 16:13:00.937-03",122,-70.0,76
182,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 16:12:40.133-03","2022-11-13 16:13:11.504-03",40,-64.0,76
183,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 16:12:40.269-03","2022-11-13 16:13:11.597-03",7,-53.0,76
184,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 16:53:40.666-03","2022-11-13 16:53:40.724-03",346,-94.0,76
185,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:03:34.824-03","2022-11-13 19:04:53.266-03",367,-95.0,73
186,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:03:53.202-03","2022-11-13 19:04:53.312-03",68,-72.0,73
187,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:03:54.357-03","2022-11-13 19:05:01.271-03",35,-74.0,66
188,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:03:54.377-03","2022-11-13 19:05:01.286-03",245,-92.0,66
189,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:05:45.826-03","2022-11-13 19:05:45.826-03",64,-67.0,52
190,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:05:45.843-03","2022-11-13 19:05:45.843-03",129,-76.0,52
191,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:05:10.311-03","2022-11-13 19:06:23.464-03",278,-89.0,73
192,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:05:10.385-03","2022-11-13 19:06:23.548-03",24,-60.0,73
193,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:05:53.177-03","2022-11-13 19:06:23.508-03",97,-82.0,73
194,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 16:12:45.409-03","2022-11-13 16:12:45.409-03",136,-77.0,83
195,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:07:18.039-03","2022-11-13 19:07:28.404-03",122,-75.0,65
196,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:07:18.067-03","2022-11-13 19:07:28.426-03",122,-84.0,65
197,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:07:28.412-03","2022-11-13 19:07:28.412-03",141,-80.0,65
198,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:07:44.543-03","2022-11-13 19:08:15.872-03",2,-48.0,65
199,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:07:44.576-03","2022-11-13 19:08:15.881-03",158,-79.0,65
200,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:07:44.593-03","2022-11-13 19:08:15.889-03",128,-76.0,65
201,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:06:53.076-03","2022-11-13 19:06:53.434-03",357,-93.0,72
202,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:06:53.125-03","2022-11-13 19:09:18.495-03",99,-77.0,72
203,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:06:53.163-03","2022-11-13 19:09:18.546-03",16,-57.0,72
204,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:07:23.071-03","2022-11-13 19:08:53.625-03",137,-49.0,72
205,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:09:28.352-03","2022-11-13 19:09:28.7-03",136,-87.0,72
206,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:09:28.424-03","2022-11-13 19:09:28.751-03",10,-56.0,72
207,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:09:39.329-03","2022-11-13 19:09:39.719-03",135,-70.0,72
208,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:09:39.397-03","2022-11-13 19:09:39.75-03",6,-50.0,72
209,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:10:02.697-03","2022-11-13 19:10:02.697-03",110,-69.0,72
210,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:10:10.509-03","2022-11-13 19:10:10.571-03",40,-69.0,72
211,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:05:17.022-03","2022-11-13 19:07:02.236-03",30,-64.0,66
212,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:05:17.037-03","2022-11-13 19:06:05.641-03",296,-90.0,66
213,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:06:05.61-03","2022-11-13 19:07:28.179-03",128,-77.0,66
214,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:10:35.563-03","2022-11-13 19:10:35.614-03",0,-42.0,65
215,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:10:35.581-03","2022-11-13 19:10:35.623-03",51,-65.0,65
216,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:10:38.042-03","2022-11-13 19:10:38.078-03",47,-65.0,65
217,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:10:41.26-03","2022-11-13 19:10:41.302-03",69,-68.0,65
218,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:05:49.378-03","2022-11-13 19:06:00.527-03",106,-72.0,52
219,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:05:49.392-03","2022-11-13 19:06:00.538-03",132,-76.0,52
220,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:11:59.741-03","2022-11-13 19:11:59.771-03",126,-74.0,50
221,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:12:13.754-03","2022-11-13 19:12:13.784-03",126,-79.0,50
222,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 10:00:51.818-03","2022-11-12 10:00:51.818-03",57,-79.0,16
223,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 10:01:16.887-03","2022-11-12 10:01:16.887-03",186,-78.0,15
224,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-12 10:04:54.28-03","2022-11-12 10:05:28.731-03",101,-71.0,13
225,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-12 10:05:15.31-03","2022-11-12 10:05:28.778-03",120,-73.0,13
226,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:08:46.396-03","2022-11-13 19:08:46.461-03",432,-95.0,65
227,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:08:46.428-03","2022-11-13 19:08:52.917-03",315,-91.0,65
228,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:08:46.438-03","2022-11-13 19:08:52.925-03",381,-98.0,65
229,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-13 19:08:52.869-03","2022-11-13 19:08:52.912-03",217,-85.0,65
230,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 19:13:59.29-03","2022-11-13 19:13:59.315-03",278,-89.0,65
231,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-13 19:14:16.977-03","2022-11-13 19:14:33.929-03",1,-50.0,65
232,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:14:17.017-03","2022-11-13 19:14:17.162-03",630,-102.0,65
233,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:14:17.719-03","2022-11-13 19:14:32.809-03",0,-39.0,35
234,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:14:55.84-03","2022-11-13 19:15:22.562-03",0,-38.0,35
235,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-13 19:14:55.064-03","2022-11-13 19:16:25.364-03",2,-56.0,65
236,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:15:42.977-03","2022-11-13 19:15:43.147-03",630,-102.0,65
237,"a90d7e53-db59-49be-9ccd-5709053f3202","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:16:18.719-03","2022-11-13 19:16:18.853-03",315,-91.0,49
238,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:11:07.272-03","2022-11-13 19:11:07.406-03",29,-62.0,65
239,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","207ff938-b66d-4137-8343-7088616af16f","2022-11-10 21:15:06.408-03","2022-11-10 21:15:06.426-03",4,-51.0,35
240,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 20:04:25.826-03","2022-11-13 20:04:25.905-03",171,-81.0,63
241,"207ff938-b66d-4137-8343-7088616af16f","4dc30af1-793b-47c6-83ad-8412f2ff4f7c","2022-11-13 20:04:43.034-03","2022-11-13 20:04:43.152-03",4,-65.0,63
242,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 20:04:47.662-03","2022-11-13 20:04:51.128-03",4,-68.0,28
243,"207ff938-b66d-4137-8343-7088616af16f","4dc30af1-793b-47c6-83ad-8412f2ff4f7c","2022-11-13 20:04:52.777-03","2022-11-13 20:04:52.874-03",9,-52.0,63
244,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 10:02:29.742-03","2022-11-14 10:02:53.179-03",111,-73.0,99
245,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-13 19:15:38.414-03","2022-11-13 19:17:28.783-03",0,-37.0,35
246,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:15:38.474-03","2022-11-13 19:15:38.701-03",592,-101.0,35
247,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 12:52:27.397-03","2022-11-14 12:52:27.397-03",22,-55.0,86
248,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 12:52:42.947-03","2022-11-14 12:53:28.56-03",40,-68.0,85
249,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 12:55:48.278-03","2022-11-14 12:55:48.35-03",111,-73.0,85
250,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 12:58:57.102-03","2022-11-14 12:58:57.176-03",40,-64.0,85
251,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 10:13:57.954-03","2022-11-14 10:13:57.954-03",671,-103.0,37
252,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-13 19:10:18.8-03","2022-11-13 19:10:18.893-03",115,-72.0,72
253,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 13:01:38.553-03","2022-11-14 13:01:38.553-03",1,-55.0,96
254,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:01:38.564-03","2022-11-14 13:01:38.564-03",66,-55.0,96
255,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:01:38.58-03","2022-11-14 13:01:38.58-03",30,-55.0,96
256,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:01:38.593-03","2022-11-14 13:01:38.593-03",104,-78.0,96
257,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 13:01:38.605-03","2022-11-14 13:01:38.605-03",184,-89.0,96
258,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:01:49.616-03","2022-11-14 13:08:23.637-03",31,-63.0,52
259,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:01:49.675-03","2022-11-14 13:08:23.671-03",3,-50.0,52
260,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:01:49.746-03","2022-11-14 13:08:23.707-03",97,-70.0,52
261,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 13:01:49.802-03","2022-11-14 13:08:23.738-03",171,-74.0,52
262,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 13:01:49.84-03","2022-11-14 13:08:23.773-03",131,-77.0,52
263,"a90d7e53-db59-49be-9ccd-5709053f3202","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 12:52:34.349-03","2022-11-14 12:52:34.371-03",12,-57.0,6
264,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:00:25.185-03","2022-11-14 13:00:50.741-03",116,-67.0,100
265,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:00:25.223-03","2022-11-14 13:00:50.756-03",116,-74.0,100
266,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 13:21:34.61-03","2022-11-14 13:21:44.882-03",116,-73.0,100
267,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:21:34.634-03","2022-11-14 13:21:44.892-03",230,-82.0,100
268,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:21:34.652-03","2022-11-14 13:21:44.905-03",261,-88.0,100
269,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 13:21:34.672-03","2022-11-14 13:21:44.919-03",490,-98.0,100
270,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 13:21:34.687-03","2022-11-14 13:21:44.934-03",460,-97.0,100
271,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:01:23.15-03","2022-11-14 13:01:23.15-03",357,-88.0,36
272,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:01:23.181-03","2022-11-14 13:01:23.181-03",369,-93.0,36
273,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:01:23.196-03","2022-11-14 13:01:23.196-03",357,-93.0,36
274,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:08:53.069-03","2022-11-14 13:31:23.527-03",55,-66.0,50
275,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:08:53.137-03","2022-11-14 13:31:23.558-03",97,-73.0,50
276,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:08:53.192-03","2022-11-14 13:26:51.577-03",131,-73.0,50
277,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 13:08:53.227-03","2022-11-14 13:31:23.589-03",132,-76.0,50
278,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 13:08:53.261-03","2022-11-14 13:31:23.633-03",177,-88.0,50
279,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:28:23.193-03","2022-11-14 13:29:23.669-03",490,-98.0,46
287,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 13:01:55.397-03","2022-11-14 13:02:10.413-03",105,-71.0,96
288,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:01:55.415-03","2022-11-14 13:02:10.43-03",112,-76.0,96
289,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:01:55.432-03","2022-11-14 13:02:10.445-03",113,-67.0,96
290,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:01:55.448-03","2022-11-14 13:02:30.9-03",3,-46.0,96
291,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 13:01:55.464-03","2022-11-14 13:02:10.471-03",122,-73.0,96
292,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 13:29:25.918-03","2022-11-14 13:29:36.323-03",278,-88.0,35
293,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:29:25.952-03","2022-11-14 13:29:36.354-03",287,-89.0,35
294,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:29:25.961-03","2022-11-14 13:29:36.366-03",406,-95.0,35
